from,to,weight
W05691PAPP0,W02975PAPP0,70
W05691PAPP0,W03014PAPP0,108
W05691PAPP0,W03015PAPP0,88
W05691PAPP0,W03022PNOD1,98
W05691PAPP0,W03022PNOD2,69
W05691PAPP0,W03059PAPP0,91
W05691PAPP0,W03060PAPP0,58
W05691PAPP0,W03066UAPP0,102
W05691PAPP0,W03070UAPP0,85
W05691PAPP0,W03072USQL0,74
W05691PAPP0,W03073PNOD1,101
W05691PAPP0,W03073PNOD2,84
W05691PAPP0,W03095PNOD1,82
W05691PAPP0,W03095PNOD2,69
W05691PAPP0,W03096PAPP0,63
W05691PAPP0,W03097PAPP0,59
W05691PAPP0,W03107QAPP0,84
W05691PAPP0,W03108QAPP0,96
W05691PAPP0,W03110QNOD1,127
W05691PAPP0,W03110QNOD2,139
W05691PAPP0,W03125DAPP0,20
W05691PAPP0,W03126DSQL0,80
W05691PAPP0,W03139PAPP0,81
W05691PAPP0,W03156PNOD1,92
W05691PAPP0,W03156PNOD2,85
W05691PAPP0,W03157PAPP0,67
W05691PAPP0,W03158PAPP0,67
W05691PAPP0,W03190DAPP0,84
W05691PAPP0,W03191DNOD1,83
W05691PAPP0,W03191DNOD2,191
W05691PAPP0,W03209DAPP0,137
W05691PAPP0,W03210DSQL0,107
W05691PAPP0,W03211DSQL0,76
W05691PAPP0,W03212DAPP0,71
W05691PAPP0,W03328PSQL0,77
W05691PAPP0,W03330DAPP0,74
W05691PAPP0,W03351DAPP0,71
W05691PAPP0,W03453PNOD1,96
W05691PAPP0,W03453PNOD2,96
W05691PAPP0,W03537QSQL0,138
W05691PAPP0,W03804QAPP0,131
W05691PAPP0,W03807PAPP0,63
W05691PAPP0,W03866QNOD1,153
W05691PAPP0,W03866QNOD2,120
W05691PAPP0,W03869PNOD1,83
W05691PAPP0,W03869PNOD2,80
W05691PAPP0,W03898PMON0,66
W05691PAPP0,W03900PMBX0,64
W05691PAPP0,W03926PAPP0,75
W05691PAPP0,W04009PAPP0,1
W05691PAPP0,W04013PSQL0,1
W05691PAPP0,W04042QAPP0,121
W05691PAPP0,W04048QAPP0,129
W05691PAPP0,W04049PAPP0,57
W05691PAPP0,W04050PAPP0,64
W05691PAPP0,W04051PAPP0,64
W05691PAPP0,W04150PSQL0,70
W05691PAPP0,W04158PAPP0,71
W05691PAPP0,W04165PAPP0,68
W05691PAPP0,W04181PNOD1,97
W05691PAPP0,W04181PNOD2,64
W05691PAPP0,W04197PAPP0,72
W05691PAPP0,W04227QAPP0,99
W05691PAPP0,W04228QSQL0,95
W05691PAPP0,W04238QNOD1,164
W05691PAPP0,W04238QNOD2,137
W05691PAPP0,W04251QNOD1,105
W05691PAPP0,W04251QNOD2,143
W05691PAPP0,W05004PNOD1,131
W05691PAPP0,W05004PNOD2,81
W05691PAPP0,W05010PAPP0,69
W05691PAPP0,W05011PAPP0,62
W05691PAPP0,W05012PAPP0,65
W05691PAPP0,W05013PAPP0,75
W05691PAPP0,W05015QAPP0,119
W05691PAPP0,W05049PBKP0,65
W05691PAPP0,W05053PNOD1,97
W05691PAPP0,W05053PNOD2,82
W05691PAPP0,W05054PNOD1,122
W05691PAPP0,W05054PNOD2,89
W05691PAPP0,W05093QAPP0,96
W05691PAPP0,W05094QNOD1,187
W05691PAPP0,W05094QNOD2,136
W05691PAPP0,W05095QNOD1,129
W05691PAPP0,W05095QNOD2,171
W05691PAPP0,W05115PNOD1,97
W05691PAPP0,W05115PNOD2,78
W05691PAPP0,W05115PNOD3,115
W05691PAPP0,W05117PAPP0,76
W05691PAPP0,W05120QAPP0,139
W05691PAPP0,W05142PAPP0,70
W05691PAPP0,W05160PAPP0,144
W05691PAPP0,W05169PAPP0,81
W05691PAPP0,W05176PSQL0,77
W05691PAPP0,W05219PAPP0,76
W05691PAPP0,W05245QNOD1,143
W05691PAPP0,W05245QNOD2,145
W05691PAPP0,W05247PNOD1,68
W05691PAPP0,W05247PNOD2,93
W05691PAPP0,W05248QAPP0,116
W05691PAPP0,W05249QAPP0,131
W05691PAPP0,W05250PAPP0,78
W05691PAPP0,W05251PAPP0,71
W05691PAPP0,W05262PAPP0,67
W05691PAPP0,W05263PAPP0,70
W05691PAPP0,W05359PCXW0,78
W05691PAPP0,W05360PCXW0,69
W05691PAPP0,W05416PPSC0,66
W05691PAPP0,W05427PCXW0,68
W05691PAPP0,W05461DAPP0,81
W05691PAPP0,W05462DSQL0,29
W05691PAPP0,W05580QAPP0,128
W05691PAPP0,W05581QSQL0,124
W05691PAPP0,W05639QNOD1,146
W05691PAPP0,W05639QNOD2,133
W05691PAPP0,W05640QAPP0,132
W05691PAPP0,W05641QAPP0,131
W05691PAPP0,W05684PAPP0,63
W05691PAPP0,W05685PAPP0,67
W05691PAPP0,W05686PNOD1,92
W05691PAPP0,W05686PNOD2,73
W05691PAPP0,W05730DAPP0,98
W05691PAPP0,W05731DSQL0,69
W05691PAPP0,W05780QAPP0,120
W05691PAPP0,W05781PAPP0,17
W05691PAPP0,W05782PAPP0,22
W05691PAPP0,W05815QAPP0,121
W05691PAPP0,W05816QSQL0,125
W05691PAPP0,W05859QAPP0,3
W05691PAPP0,W05871PAPP0,74
W05691PAPP0,W05888QAPP0,132
W05691PAPP0,W05889QAPP0,127
W05691PAPP0,W05892QAPP0,118
W05691PAPP0,W05895PSQL0,69
W05691PAPP0,W05911PCXW0,71
W05691PAPP0,W05912PCXW0,90
W05691PAPP0,W05917DSQL0,75
W05691PAPP0,W05934QAPP0,152
W05691PAPP0,W05935PAPP0,62
W05691PAPP0,W05986PAPP0,90
W05691PAPP0,W06064QAPP0,74
W05691PAPP0,W06065QAPP0,129
W05691PAPP0,W06178PFLE0,70
W05691PAPP0,W06254QAPP0,116
W05691PAPP0,W06255QSQL0,124
W05691PAPP0,W06297QNOD1,124
W05691PAPP0,W06297QNOD2,146
W05691PAPP0,W06307PSQL0,72
W05691PAPP0,W06353PCXW0,82
W05691PAPP0,W06423QSQL0,72
W05691PAPP0,W06445PNCE0,66
W05691PAPP0,W06448PSQL0,66
W05691PAPP0,W06449PNCE0,71
W05691PAPP0,W06450PNCE0,67
W05691PAPP0,W06451PNCE0,59
W05691PAPP0,W06532PAPP0,74
W05691PAPP0,W06545PNOD1,147
W05691PAPP0,W06545PNOD2,84
W05691PAPP0,W06559PAPP0,81
W05691PAPP0,W06625QAPP0,128
W05691PAPP0,W06626QAPP0,120
W05691PAPP0,W06627QNOD1,93
W05691PAPP0,W06627QNOD2,107
W05691PAPP0,W06682EAPP0,91
W05691PAPP0,W06761PSQL0,81
W05691PAPP0,W06779QAPP0,132
W05691PAPP0,W06791PAPP0,465
W05691PAPP0,W06793QAPP0,134
W05691PAPP0,Wordpress-Test,4
W05691PAPP0,WP-BTGChile-L2023,4
W05691PAPP0,WP-BTGChile-L2023_0000000003,4
W05691PAPP0,WP-BTGChile-L2023_0000000004,4
W05691PAPP0,WP-BTGChile-L2023_0000000005,4
W05731DSQL0,W05691PAPP0,1
W05780QAPP0,NSCL169PFAP,1
W05780QAPP0,W00707PFLE0,3
W05780QAPP0,W00928PFLE0,3
W05780QAPP0,W05691PAPP0,1
W05780QAPP0,W06178PFLE0,3
W05781PAPP0,L05528PNOD1,621
W05781PAPP0,L05528PNOD2,240
W05781PAPP0,W03869PNOD2,33
W05781PAPP0,W06559PAPP0,10
W05782PAPP0,L05528PNOD1,705
W05782PAPP0,L05528PNOD2,201
W05782PAPP0,W03869PNOD2,11
W05782PAPP0,W06559PAPP0,8
W05782PAPP0,W06791PAPP0,373
W05815QAPP0,W05691PAPP0,12
W05816QSQL0,W05691PAPP0,8
W05859QAPP0,W05416PPSC0,4
W05871PAPP0,L05528PNOD1,123
W05871PAPP0,L05528PNOD2,124
W05871PAPP0,W03900PMBX0,4
W05871PAPP0,W06791PAPP0,371
W05888QAPP0,W05691PAPP0,10
W05889QAPP0,L04011PAPP0,3
W05889QAPP0,W05691PAPP0,8
W05892QAPP0,W05691PAPP0,12
W05895PSQL0,L05528PNOD1,158
W05895PSQL0,L05528PNOD2,137
W05911PCXW0,VDI-CL-TI-0024,4
W05911PCXW0,W05912PCXW0,656
W05911PCXW0,W06353PCXW0,35
W05912PCXW0,VDI-CL-TI-0024,2
W05912PCXW0,VDI-CL-TI-0062,1
W05912PCXW0,W05911PCXW0,402
W05912PCXW0,W06353PCXW0,5
W05917DSQL0,W05416PPSC0,4
W05917DSQL0,W05691PAPP0,2
W05934QAPP0,NSCL169PFAP,1
W05934QAPP0,W00928PFLE0,2
W05934QAPP0,W05691PAPP0,4
W05934QAPP0,W06178PFLE0,2
W06064QAPP0,NSCL169PFAP,1
W06064QAPP0,W00707PFLE0,1
W06064QAPP0,W00928PFLE0,1
W06064QAPP0,W05691PAPP0,2
W06064QAPP0,W06178PFLE0,2
W06065QAPP0,NSCL169PFAP,2
W06065QAPP0,W00707PFLE0,1
W06065QAPP0,W00928PFLE0,1
W06065QAPP0,W05691PAPP0,5
W06065QAPP0,W06178PFLE0,2
W06178PFLE0,NSCL169PFAP,6
W06254QAPP0,W05691PAPP0,14
W06255QSQL0,W05691PAPP0,12
W06297QNOD1,W05691PAPP0,13
W06297QNOD2,W05691PAPP0,17
W06307PSQL0,W05049PBKP0,267
W06353PCXW0,NSCL169PFAP,1
W06353PCXW0,W00707PFLE0,19
W06353PCXW0,W02962PAPP0,51
W06353PCXW0,W03158PAPP0,10
W06353PCXW0,W05262PAPP0,15
W06353PCXW0,W05263PAPP0,12
W06353PCXW0,W05691PAPP0,5
W06353PCXW0,W05911PCXW0,335
W06353PCXW0,W05912PCXW0,90
W06353PCXW0,W06791PAPP0,440
W06423QSQL0,W05416PPSC0,1
W06423QSQL0,W05691PAPP0,2
W06445PNCE0,W06448PSQL0,"1,300"
W06445PNCE0,W06449PNCE0,"2,825"
W06448PSQL0,W05011PAPP0,1
W06448PSQL0,W06449PNCE0,4
W06448PSQL0,W06451PNCE0,79
W06449PNCE0,W06445PNCE0,"14,206"
W06449PNCE0,W06448PSQL0,"22,993"
W06449PNCE0,W06450PNCE0,"13,926"
W06449PNCE0,W06451PNCE0,"2,947"
W06450PNCE0,W06448PSQL0,"1,138"
W06450PNCE0,W06449PNCE0,748
W06451PNCE0,W03900PMBX0,2
W06451PNCE0,W05691PAPP0,4
W06451PNCE0,W06448PSQL0,"1,179"
W06451PNCE0,W06449PNCE0,13
W06451PNCE0,W06791PAPP0,329
W06532PAPP0,W03900PMBX0,3
W06532PAPP0,W05691PAPP0,5
W06532PAPP0,W06791PAPP0,458
W06545PNOD1,W06545PNOD1,"52,398"
W06545PNOD1,W06545PNOD2,14
W06545PNOD1,W06791PAPP0,870
W06559PAPP0,NSCL169PFAP,8
W06559PAPP0,W00707PFLE0,5
W06559PAPP0,W06791PAPP0,230
W06625QAPP0,W05691PAPP0,13
W06626QAPP0,W05691PAPP0,13
W06627QNOD1,W05691PAPP0,8
W06627QNOD2,W05691PAPP0,11
W06682EAPP0,W05691PAPP0,5
W06682EAPP0,W06791PAPP0,383
W06761PSQL0,W06791PAPP0,409
W06791PAPP0,BTG,336
W06791PAPP0,L02427PAPP0,321
W06791PAPP0,L02633PAPP0,532
W06791PAPP0,L02694PAPP0,474
W06791PAPP0,L02701PAPP0,410
W06791PAPP0,L03021PAPP0,317
W06791PAPP0,L03074PAPP0,150
W06791PAPP0,L03075PAPP0,148
W06791PAPP0,L03087PAPP0,506
W06791PAPP0,L03331PAPP01,397
W06791PAPP0,L03455PAPP0,453
W06791PAPP0,L03456PAPP0,407
W06791PAPP0,L04011PAPP0,543
W06791PAPP0,L04014PAPP0,537
W06791PAPP0,L04067PAPP0,536
W06791PAPP0,L04134PAPP0,317
W06791PAPP0,L04160PAPP0,563
W06791PAPP0,L05112PAPP0,351
W06791PAPP0,L05113PAPP0,449
W06791PAPP0,L05374PORA0,317
W06791PAPP0,L05463PAPP0,534
W06791PAPP0,L05526PAPP0,487
W06791PAPP0,L05528PNOD1,"1,041"
W06791PAPP0,L05528PNOD2,401
W06791PAPP0,L05820PAPP0,356
W06791PAPP0,L05827PAPP0,340
W06791PAPP0,L05918PAPP0,321
W06791PAPP0,L05984PSQL0,514
W06791PAPP0,L05997PORA0,499
W06791PAPP0,L05998PORA0,534
W06791PAPP0,L06023PAPPO,326
W06791PAPP0,L06036PAPP0,384
W06791PAPP0,L06100PAPP0,311
W06791PAPP0,L06284PAPP0,352
W06791PAPP0,L06326PAPP0,515
W06791PAPP0,L06387PAPP0,348
W06791PAPP0,L06392PAPP0,328
W06791PAPP0,L06514PAPP0,478
W06791PAPP0,L06689EAPP0,349
W06791PAPP0,L06780PAPP0,331
W06791PAPP0,NSCL047PMBX,475
W06791PAPP0,NSCL115PNMG,1
W06791PAPP0,NSCL116PNMG,1
W06791PAPP0,NSCL138PAPP,291
W06791PAPP0,NSCL139PAPP,1
W06791PAPP0,NSCL169PFAP,2
W06791PAPP0,PSMP,492
W06791PAPP0,S02969PAPP0,381
W06791PAPP0,S03018PAPP0,474
W06791PAPP0,S03019PAPP0,450
W06791PAPP0,TEM-VDI-WIN11,230
W06791PAPP0,TEMPBCM-W2K16S,174
W06791PAPP0,TEMPLATE-TIT-2K,1
W06791PAPP0,VDI-CL-TI-0024,11
W06791PAPP0,VDI-CL-TI-0037,42
W06791PAPP0,VDI-CL-TI-0062,1
W06791PAPP0,W00571PAPP0,404
W06791PAPP0,W00572PAPP0,4
W06791PAPP0,W00707PFLE0,298
W06791PAPP0,W00708PAPP0,1
W06791PAPP0,W00928PFLE0,435
W06791PAPP0,W01345PAPP0,1
W06791PAPP0,W01605PAPP0,485
W06791PAPP0,W01606PAPP0,426
W06791PAPP0,W01608PNOD1,2
W06791PAPP0,W02129PAPP0,403
W06791PAPP0,W02130PAPP0,379
W06791PAPP0,W02283PAPP0,451
W06791PAPP0,W02369PAPP0,485
W06791PAPP0,W02475PAPP0,493
W06791PAPP0,W02476PAPP0,1
W06791PAPP0,W02509PAPP0,2
W06791PAPP0,W02510PAPP1,350
W06791PAPP0,W02561PAPP0,281
W06791PAPP0,W02763PAPP1,1
W06791PAPP0,W02763PAPP2,3
W06791PAPP0,W02764PNOD2,559
W06791PAPP0,W02764PNOD3,2
W06791PAPP0,W02823PAPP0,296
W06791PAPP0,W02824PAPP0,2
W06791PAPP0,W02825PNOD1,514
W06791PAPP0,W02825PNOD2,397
W06791PAPP0,W02857PAPP0,321
W06791PAPP0,W02872PAPP0,5
W06791PAPP0,W02957EAPP0,6
W06791PAPP0,W02962PAPP0,425
W06791PAPP0,W02975PAPP0,369
W06791PAPP0,W03014PAPP0,481
W06791PAPP0,W03015PAPP0,4
W06791PAPP0,W03022PNOD1,545
W06791PAPP0,W03022PNOD2,506
W06791PAPP0,W03059PAPP0,435
W06791PAPP0,W03060PAPP0,2
W06791PAPP0,W03073PNOD1,424
W06791PAPP0,W03073PNOD2,432
W06791PAPP0,W03095PNOD1,21
W06791PAPP0,W03095PNOD2,1
W06791PAPP0,W03096PAPP0,1
W06791PAPP0,W03097PAPP0,483
W06791PAPP0,W03139PAPP0,444
W06791PAPP0,W03156PNOD1,2
W06791PAPP0,W03156PNOD2,1
W06791PAPP0,W03157PAPP0,379
W06791PAPP0,W03158PAPP0,452
W06791PAPP0,W03328PSQL0,435
W06791PAPP0,W03453PNOD1,1
W06791PAPP0,W03453PNOD2,309
W06791PAPP0,W03807PAPP0,2
W06791PAPP0,W03869PNOD1,430
W06791PAPP0,W03869PNOD2,269
W06791PAPP0,W03898PMON0,329
W06791PAPP0,W03900PMBX0,2
W06791PAPP0,W03926PAPP0,258
W06791PAPP0,W04009PAPP0,425
W06791PAPP0,W04013PSQL0,1
W06791PAPP0,W04049PAPP0,455
W06791PAPP0,W04050PAPP0,2
W06791PAPP0,W04051PAPP0,429
W06791PAPP0,W04150PSQL0,3
W06791PAPP0,W04158PAPP0,5
W06791PAPP0,W04165PAPP0,3
W06791PAPP0,W04181PNOD1,"1,305"
W06791PAPP0,W04181PNOD2,2
W06791PAPP0,W04197PAPP0,418
W06791PAPP0,W05004PNOD1,55
W06791PAPP0,W05004PNOD2,460
W06791PAPP0,W05010PAPP0,1
W06791PAPP0,W05011PAPP0,2
W06791PAPP0,W05012PAPP0,251
W06791PAPP0,W05013PAPP0,605
W06791PAPP0,W05049PBKP0,2
W06791PAPP0,W05053PNOD1,378
W06791PAPP0,W05053PNOD2,1
W06791PAPP0,W05054PNOD1,483
W06791PAPP0,W05054PNOD2,437
W06791PAPP0,W05115PNOD1,493
W06791PAPP0,W05115PNOD2,2
W06791PAPP0,W05115PNOD3,436
W06791PAPP0,W05117PAPP0,415
W06791PAPP0,W05142PAPP0,5
W06791PAPP0,W05169PAPP0,359
W06791PAPP0,W05176PSQL0,4
W06791PAPP0,W05219PAPP0,257
W06791PAPP0,W05247PNOD1,437
W06791PAPP0,W05247PNOD2,341
W06791PAPP0,W05250PAPP0,379
W06791PAPP0,W05251PAPP0,258
W06791PAPP0,W05262PAPP0,1
W06791PAPP0,W05263PAPP0,315
W06791PAPP0,W05359PCXW0,1
W06791PAPP0,W05360PCXW0,1
W06791PAPP0,W05416PPSC0,2
W06791PAPP0,W05427PCXW0,2
W06791PAPP0,W05684PAPP0,301
W06791PAPP0,W05685PAPP0,1
W06791PAPP0,W05686PNOD1,575
W06791PAPP0,W05686PNOD2,403
W06791PAPP0,W05691PAPP0,7
W06791PAPP0,W05781PAPP0,420
W06791PAPP0,W05782PAPP0,2
W06791PAPP0,W05871PAPP0,3
W06791PAPP0,W05895PSQL0,374
W06791PAPP0,W05911PCXW0,424
W06791PAPP0,W05912PCXW0,378
W06791PAPP0,W05935PAPP0,381
W06791PAPP0,W05986PAPP0,337
W06791PAPP0,W06178PFLE0,384
W06791PAPP0,W06307PSQL0,311
W06791PAPP0,W06353PCXW0,2
W06791PAPP0,W06445PNCE0,410
W06791PAPP0,W06448PSQL0,437
W06791PAPP0,W06449PNCE0,503
W06791PAPP0,W06450PNCE0,402
W06791PAPP0,W06451PNCE0,1
W06791PAPP0,W06532PAPP0,3
W06791PAPP0,W06545PNOD1,227
W06791PAPP0,W06545PNOD2,219
W06791PAPP0,W06559PAPP0,1
W06791PAPP0,W06682EAPP0,1
W06791PAPP0,W06761PSQL0,4
W06793QAPP0,W05416PPSC0,2
W06793QAPP0,W05691PAPP0,6
Weblogic-12-Auto,W03900PMBX0,24
Weblogic-12-Auto_0000000002,W03900PMBX0,14
