from,to,weight
BR-WSRVCMDBP,52.94.30.130,5
BR-WSRVCMDBP,52.94.30.132,3
BR-WSRVCMDBP,52.94.30.134,2
BR-WSRVCMDBP,52.94.30.136,3
BR-WSRVCMDBP,52.94.30.138,1
BR-WSRVCMDBP,52.94.30.14,3
BR-WSRVCMDBP,52.94.30.142,1
BR-WSRVCMDBP,52.94.30.2,3
BR-WSRVCMDBP,52.94.30.4,2
BR-WSRVCMDBP,52.94.30.6,2
BR-WSRVCMDBP,52.94.30.64,4
BR-WSRVCMDBP,52.94.30.68,2
BR-WSRVCMDBP,52.94.30.70,1
BR-WSRVCMDBP,52.94.30.72,2
BR-WSRVCMDBP,52.94.30.74,2
BR-WSRVCMDBP,52.94.30.76,2
BR-WSRVCMDBP,52.94.30.78,3
BR-WSRVCMDBP,52.94.30.8,4
BR-WSRVCMDBP,52.94.4.152,1
BR-WSRVCMDBP,52.94.4.174,3
BR-WSRVCMDBP,52.94.4.38,1
BR-WSRVCMDBP,52.94.4.46,2
BR-WSRVCMDBP,52.94.4.86,1
BR-WSRVCMDBP,52.94.4.98,1
BR-WSRVCMDBP,52.94.48.108,24
BR-WSRVCMDBP,52.94.48.116,6
BR-WSRVCMDBP,52.94.48.171,2
BR-WSRVCMDBP,52.94.48.173,6
BR-WSRVCMDBP,52.94.48.198,2
BR-WSRVCMDBP,52.94.48.24,2
BR-WSRVCMDBP,52.94.48.36,3
BR-WSRVCMDBP,52.94.48.63,92
BR-WSRVCMDBP,52.94.48.66,2
BR-WSRVCMDBP,52.94.48.93,5
BR-WSRVCMDBP,52.94.49.126,2
BR-WSRVCMDBP,52.94.49.31,13
BR-WSRVCMDBP,52.94.49.98,1
BR-WSRVCMDBP,52.94.5.70,2
BR-WSRVCMDBP,52.94.5.78,2
BR-WSRVCMDBP,52.94.5.88,2
BR-WSRVCMDBP,52.94.50.138,2
BR-WSRVCMDBP,52.94.50.18,2
BR-WSRVCMDBP,52.94.52.105,19
BR-WSRVCMDBP,52.94.52.113,4
BR-WSRVCMDBP,52.94.52.119,2
BR-WSRVCMDBP,52.94.52.141,2
BR-WSRVCMDBP,52.94.52.160,2
BR-WSRVCMDBP,52.94.52.26,1
BR-WSRVCMDBP,52.94.52.38,2
BR-WSRVCMDBP,52.94.52.55,38
BR-WSRVCMDBP,52.94.52.61,1
BR-WSRVCMDBP,52.94.52.63,8
BR-WSRVCMDBP,52.94.52.91,7
BR-WSRVCMDBP,52.94.53.25,1
BR-WSRVCMDBP,52.94.53.9,5
BR-WSRVCMDBP,52.94.54.98,2
BR-WSRVCMDBP,52.94.55.104,2
BR-WSRVCMDBP,52.94.56.103,2
BR-WSRVCMDBP,52.94.56.145,2
BR-WSRVCMDBP,52.94.56.159,7
BR-WSRVCMDBP,52.94.56.36,6
BR-WSRVCMDBP,52.94.56.52,57
BR-WSRVCMDBP,52.94.56.57,4
BR-WSRVCMDBP,52.94.56.85,9
BR-WSRVCMDBP,52.94.56.92,16
BR-WSRVCMDBP,52.94.56.99,3
BR-WSRVCMDBP,52.94.57.162,2
BR-WSRVCMDBP,52.94.57.227,1
BR-WSRVCMDBP,52.94.57.51,7
BR-WSRVCMDBP,52.94.6.150,1
BR-WSRVCMDBP,52.94.6.156,1
BR-WSRVCMDBP,52.94.6.158,1
BR-WSRVCMDBP,52.94.6.20,1
BR-WSRVCMDBP,52.94.6.80,1
BR-WSRVCMDBP,52.94.6.90,1
BR-WSRVCMDBP,52.94.6.94,1
BR-WSRVCMDBP,52.94.7.198,1
BR-WSRVCMDBP,52.94.7.202,1
BR-WSRVCMDBP,52.94.7.4,1
BR-WSRVCMDBP,52.94.7.6,1
BR-WSRVCMDBP,52.94.7.64,2
BR-WSRVCMDBP,52.94.7.70,3
BR-WSRVCMDBP,52.94.7.78,2
BR-WSRVCMDBP,52.94.8.112,1
BR-WSRVCMDBP,52.94.8.118,1
BR-WSRVCMDBP,52.94.8.126,1
BR-WSRVCMDBP,52.94.8.220,1
BR-WSRVCMDBP,52.94.8.230,2
BR-WSRVCMDBP,52.94.8.60,2
BR-WSRVCMDBP,52.94.8.80,4
BR-WSRVCMDBP,52.94.9.11,2
BR-WSRVCMDBP,52.94.9.129,1
BR-WSRVCMDBP,52.94.9.13,1
BR-WSRVCMDBP,52.94.9.131,1
BR-WSRVCMDBP,52.94.9.133,1
BR-WSRVCMDBP,52.94.9.135,1
BR-WSRVCMDBP,52.94.9.139,1
BR-WSRVCMDBP,52.94.9.141,1
BR-WSRVCMDBP,52.94.9.15,1
BR-WSRVCMDBP,52.94.9.65,1
BR-WSRVCMDBP,52.94.9.7,2
BR-WSRVCMDBP,52.94.9.75,1
BR-WSRVCMDBP,52.94.9.77,1
BR-WSRVCMDBP,52.94.9.9,1
BR-WSRVCMDBP,52.94.96.101,13
BR-WSRVCMDBP,52.94.96.109,2
BR-WSRVCMDBP,52.94.96.123,1
BR-WSRVCMDBP,52.94.96.156,2
BR-WSRVCMDBP,52.94.96.247,7
BR-WSRVCMDBP,52.94.96.25,5
BR-WSRVCMDBP,52.94.96.60,68
BR-WSRVCMDBP,52.94.96.62,5
BR-WSRVCMDBP,52.94.96.78,4
BR-WSRVCMDBP,52.94.97.52,8
BR-WSRVCMDBP,52.94.97.99,1
BR-WSRVCMDBP,52.95.119.101,5
BR-WSRVCMDBP,52.95.120.46,1
BR-WSRVCMDBP,52.95.121.23,5
BR-WSRVCMDBP,52.95.122.167,6
BR-WSRVCMDBP,52.95.123.130,2
BR-WSRVCMDBP,52.95.123.61,2
BR-WSRVCMDBP,52.95.124.247,1
BR-WSRVCMDBP,52.95.125.191,15
BR-WSRVCMDBP,52.95.126.39,8
BR-WSRVCMDBP,52.95.127.136,9
BR-WSRVCMDBP,52.95.127.139,11
BR-WSRVCMDBP,52.95.127.183,7
BR-WSRVCMDBP,52.95.127.226,8
BR-WSRVCMDBP,52.95.127.227,7
BR-WSRVCMDBP,52.95.16.109,3
BR-WSRVCMDBP,52.95.16.111,6
BR-WSRVCMDBP,52.95.16.122,3
BR-WSRVCMDBP,52.95.16.123,26
BR-WSRVCMDBP,52.95.16.166,13
BR-WSRVCMDBP,52.95.16.2,10
BR-WSRVCMDBP,52.95.16.236,5
BR-WSRVCMDBP,52.95.16.41,8
BR-WSRVCMDBP,52.95.18.110,11
BR-WSRVCMDBP,52.95.18.116,3
BR-WSRVCMDBP,52.95.18.137,3
BR-WSRVCMDBP,52.95.18.150,2
BR-WSRVCMDBP,52.95.18.188,5
BR-WSRVCMDBP,52.95.18.3,7
BR-WSRVCMDBP,52.95.18.50,1
BR-WSRVCMDBP,52.95.18.70,6
BR-WSRVCMDBP,52.95.18.87,7
BR-WSRVCMDBP,52.95.18.89,6
BR-WSRVCMDBP,52.95.18.96,2
BR-WSRVCMDBP,52.95.19.110,1
BR-WSRVCMDBP,52.95.193.132,2
BR-WSRVCMDBP,52.95.193.133,7
BR-WSRVCMDBP,52.95.193.135,14
BR-WSRVCMDBP,52.95.193.138,6
BR-WSRVCMDBP,52.95.193.140,2
BR-WSRVCMDBP,52.95.193.148,1
BR-WSRVCMDBP,52.95.193.152,2
BR-WSRVCMDBP,52.95.193.154,28
BR-WSRVCMDBP,52.95.193.155,7
BR-WSRVCMDBP,52.95.193.158,11
BR-WSRVCMDBP,52.95.193.162,4
BR-WSRVCMDBP,52.95.193.65,1
BR-WSRVCMDBP,52.95.193.67,44
BR-WSRVCMDBP,52.95.193.72,9
BR-WSRVCMDBP,52.95.193.73,89
BR-WSRVCMDBP,52.95.193.80,47
BR-WSRVCMDBP,52.95.193.81,4
BR-WSRVCMDBP,52.95.193.82,21
BR-WSRVCMDBP,52.95.193.83,3
BR-WSRVCMDBP,52.95.194.102,5
BR-WSRVCMDBP,52.95.194.114,3
BR-WSRVCMDBP,52.95.194.120,2
BR-WSRVCMDBP,52.95.194.127,4
BR-WSRVCMDBP,52.95.194.135,2
BR-WSRVCMDBP,52.95.194.136,5
BR-WSRVCMDBP,52.95.194.21,3
BR-WSRVCMDBP,52.95.194.35,1
BR-WSRVCMDBP,52.95.195.170,6
BR-WSRVCMDBP,52.95.195.182,9
BR-WSRVCMDBP,52.95.195.189,8
BR-WSRVCMDBP,52.95.195.193,3
BR-WSRVCMDBP,52.95.195.67,2
BR-WSRVCMDBP,52.95.196.10,8
BR-WSRVCMDBP,52.95.196.19,4
BR-WSRVCMDBP,52.95.197.175,1
BR-WSRVCMDBP,52.95.20.104,6
BR-WSRVCMDBP,52.95.20.119,22
BR-WSRVCMDBP,52.95.20.144,2
BR-WSRVCMDBP,52.95.20.152,8
BR-WSRVCMDBP,52.95.20.2,13
BR-WSRVCMDBP,52.95.20.214,3
BR-WSRVCMDBP,52.95.20.37,2
BR-WSRVCMDBP,52.95.20.42,5
BR-WSRVCMDBP,52.95.20.76,4
BR-WSRVCMDBP,52.95.20.98,13
BR-WSRVCMDBP,52.95.200.238,1
BR-WSRVCMDBP,52.95.21.90,1
BR-WSRVCMDBP,52.95.34.100,7
BR-WSRVCMDBP,52.95.34.160,6
BR-WSRVCMDBP,52.95.34.171,1
BR-WSRVCMDBP,52.95.34.178,4
BR-WSRVCMDBP,52.95.34.199,5
BR-WSRVCMDBP,52.95.34.220,2
BR-WSRVCMDBP,52.95.34.228,1
BR-WSRVCMDBP,52.95.34.245,10
BR-WSRVCMDBP,52.95.34.25,5
BR-WSRVCMDBP,52.95.34.254,3
BR-WSRVCMDBP,52.95.34.92,9
BR-WSRVCMDBP,52.95.35.145,11
BR-WSRVCMDBP,52.95.35.147,3
BR-WSRVCMDBP,52.95.35.149,20
BR-WSRVCMDBP,52.95.35.183,5
BR-WSRVCMDBP,52.95.35.192,4
BR-WSRVCMDBP,52.95.35.207,1
BR-WSRVCMDBP,52.95.35.214,1
BR-WSRVCMDBP,52.95.35.222,5
BR-WSRVCMDBP,52.95.35.31,3
BR-WSRVCMDBP,52.95.35.53,4
BR-WSRVCMDBP,52.95.35.55,6
BR-WSRVCMDBP,52.95.35.56,4
BR-WSRVCMDBP,52.95.35.79,15
BR-WSRVCMDBP,52.95.35.86,4
BR-WSRVCMDBP,52.95.35.87,23
BR-WSRVCMDBP,52.95.80.101,2
BR-WSRVCMDBP,52.95.80.112,3
BR-WSRVCMDBP,52.95.80.137,2
BR-WSRVCMDBP,52.95.80.15,58
BR-WSRVCMDBP,52.95.80.177,6
BR-WSRVCMDBP,52.95.80.29,1
BR-WSRVCMDBP,52.95.80.58,9
BR-WSRVCMDBP,52.95.80.63,4
BR-WSRVCMDBP,52.95.80.79,20
BR-WSRVCMDBP,52.95.81.166,1
BR-WSRVCMDBP,52.95.81.29,11
BR-WSRVCMDBP,52.95.81.81,1
BR-WSRVCMDBP,52.95.82.93,2
BR-WSRVCMDBP,52.95.84.109,4
BR-WSRVCMDBP,52.95.84.131,1
BR-WSRVCMDBP,52.95.84.166,2
BR-WSRVCMDBP,52.95.84.21,54
BR-WSRVCMDBP,52.95.84.244,6
BR-WSRVCMDBP,52.95.84.60,5
BR-WSRVCMDBP,52.95.84.64,8
BR-WSRVCMDBP,52.95.84.85,13
BR-WSRVCMDBP,52.95.85.30,8
BR-WSRVCMDBP,52.95.86.83,3
BR-WSRVCMDBP,52.95.88.102,5
BR-WSRVCMDBP,52.95.88.14,68
BR-WSRVCMDBP,52.95.88.156,2
BR-WSRVCMDBP,52.95.88.160,6
BR-WSRVCMDBP,52.95.88.170,3
BR-WSRVCMDBP,52.95.88.200,2
BR-WSRVCMDBP,52.95.88.245,3
BR-WSRVCMDBP,52.95.88.25,4
BR-WSRVCMDBP,52.95.88.47,1
BR-WSRVCMDBP,52.95.88.61,3
BR-WSRVCMDBP,52.95.88.78,7
BR-WSRVCMDBP,52.95.88.79,26
BR-WSRVCMDBP,52.95.88.97,4
BR-WSRVCMDBP,52.95.89.250,3
BR-WSRVCMDBP,52.95.89.33,2
BR-WSRVCMDBP,54.144.193.185,1
BR-WSRVCMDBP,54.148.166.235,1
BR-WSRVCMDBP,54.148.175.1,2
BR-WSRVCMDBP,54.148.231.15,5
BR-WSRVCMDBP,54.150.102.89,1
BR-WSRVCMDBP,54.150.197.121,2
BR-WSRVCMDBP,54.150.242.240,2
BR-WSRVCMDBP,54.151.65.179,2
BR-WSRVCMDBP,54.154.212.206,1
BR-WSRVCMDBP,54.154.38.201,6
BR-WSRVCMDBP,54.155.101.199,4
BR-WSRVCMDBP,54.159.124.213,5
BR-WSRVCMDBP,54.169.42.106,3
BR-WSRVCMDBP,54.170.121.205,5
BR-WSRVCMDBP,54.172.207.247,2
BR-WSRVCMDBP,54.176.104.196,5
BR-WSRVCMDBP,54.177.100.144,3
BR-WSRVCMDBP,54.177.197.28,7
BR-WSRVCMDBP,54.177.28.181,2
BR-WSRVCMDBP,54.178.174.142,2
BR-WSRVCMDBP,54.178.27.120,51
BR-WSRVCMDBP,54.179.218.42,7
BR-WSRVCMDBP,54.179.36.171,6
BR-WSRVCMDBP,54.180.110.120,1
BR-WSRVCMDBP,54.180.110.220,1
BR-WSRVCMDBP,54.180.110.77,2
BR-WSRVCMDBP,54.180.110.92,5
BR-WSRVCMDBP,54.180.111.27,1
BR-WSRVCMDBP,54.180.167.154,2
BR-WSRVCMDBP,54.180.184.238,2
BR-WSRVCMDBP,54.180.184.245,1
BR-WSRVCMDBP,54.180.184.99,6
BR-WSRVCMDBP,54.180.185.28,4
BR-WSRVCMDBP,54.180.185.46,4
BR-WSRVCMDBP,54.180.186.140,42
BR-WSRVCMDBP,54.180.68.251,4
BR-WSRVCMDBP,54.183.108.106,1
BR-WSRVCMDBP,54.183.131.84,6
BR-WSRVCMDBP,54.183.17.223,15
BR-WSRVCMDBP,54.183.8.187,4
BR-WSRVCMDBP,54.188.5.93,9
BR-WSRVCMDBP,54.193.56.215,5
BR-WSRVCMDBP,54.193.76.67,17
BR-WSRVCMDBP,54.193.87.52,2
BR-WSRVCMDBP,54.194.136.46,2
BR-WSRVCMDBP,54.199.229.151,1
BR-WSRVCMDBP,54.200.138.57,1
BR-WSRVCMDBP,54.202.45.149,1
BR-WSRVCMDBP,54.203.11.89,3
BR-WSRVCMDBP,54.206.198.91,2
BR-WSRVCMDBP,54.207.106.229,6
BR-WSRVCMDBP,54.207.143.19,5
BR-WSRVCMDBP,54.207.39.175,7
BR-WSRVCMDBP,54.207.80.110,1
BR-WSRVCMDBP,54.207.81.99,1
BR-WSRVCMDBP,54.207.97.13,3
BR-WSRVCMDBP,54.207.99.58,6
BR-WSRVCMDBP,54.209.141.12,1
BR-WSRVCMDBP,54.209.73.25,8
BR-WSRVCMDBP,54.215.160.102,7
BR-WSRVCMDBP,54.215.205.35,4
BR-WSRVCMDBP,54.219.123.109,4
BR-WSRVCMDBP,54.219.148.26,6
BR-WSRVCMDBP,54.219.157.127,1
BR-WSRVCMDBP,54.219.197.111,1
BR-WSRVCMDBP,54.220.73.202,5
BR-WSRVCMDBP,54.226.122.55,1
BR-WSRVCMDBP,54.228.104.96,35
BR-WSRVCMDBP,54.228.119.189,1
BR-WSRVCMDBP,54.231.128.105,2
BR-WSRVCMDBP,54.231.129.225,2
BR-WSRVCMDBP,54.231.133.193,2
BR-WSRVCMDBP,54.231.134.169,2
BR-WSRVCMDBP,54.231.135.17,1
BR-WSRVCMDBP,54.231.136.1,1
BR-WSRVCMDBP,54.231.138.0,2
BR-WSRVCMDBP,54.231.138.41,1
BR-WSRVCMDBP,54.231.140.57,2
BR-WSRVCMDBP,54.231.161.129,1
BR-WSRVCMDBP,54.231.161.9,1
BR-WSRVCMDBP,54.231.164.25,1
BR-WSRVCMDBP,54.231.195.145,1
BR-WSRVCMDBP,54.231.196.97,1
BR-WSRVCMDBP,54.231.203.1,1
BR-WSRVCMDBP,54.231.204.233,1
BR-WSRVCMDBP,54.231.224.233,1
BR-WSRVCMDBP,54.231.225.209,1
BR-WSRVCMDBP,54.231.227.129,2
BR-WSRVCMDBP,54.231.232.105,1
BR-WSRVCMDBP,54.231.236.33,2
BR-WSRVCMDBP,54.232.106.217,2
BR-WSRVCMDBP,54.232.134.227,8
BR-WSRVCMDBP,54.232.170.219,3
BR-WSRVCMDBP,54.232.240.214,42
BR-WSRVCMDBP,54.233.66.162,2
BR-WSRVCMDBP,54.238.192.120,2
BR-WSRVCMDBP,54.239.23.99,1
BR-WSRVCMDBP,54.239.24.215,16
BR-WSRVCMDBP,54.239.28.168,6
BR-WSRVCMDBP,54.239.28.223,5
BR-WSRVCMDBP,54.239.28.244,2
BR-WSRVCMDBP,54.239.28.247,6
BR-WSRVCMDBP,54.239.29.168,12
BR-WSRVCMDBP,54.239.29.176,31
BR-WSRVCMDBP,54.239.29.24,3
BR-WSRVCMDBP,54.239.29.26,1
BR-WSRVCMDBP,54.239.29.28,1
BR-WSRVCMDBP,54.239.29.51,2
BR-WSRVCMDBP,54.239.29.71,1
BR-WSRVCMDBP,54.239.29.8,8
BR-WSRVCMDBP,54.239.29.90,3
BR-WSRVCMDBP,54.239.29.97,2
BR-WSRVCMDBP,54.239.31.174,11
BR-WSRVCMDBP,54.239.31.187,2
BR-WSRVCMDBP,54.239.31.3,3
BR-WSRVCMDBP,54.239.31.87,8
BR-WSRVCMDBP,54.239.31.94,4
BR-WSRVCMDBP,54.239.33.132,11
BR-WSRVCMDBP,54.239.34.157,3
BR-WSRVCMDBP,54.239.35.117,2
BR-WSRVCMDBP,54.239.35.118,7
BR-WSRVCMDBP,54.239.35.144,1
BR-WSRVCMDBP,54.239.35.17,4
BR-WSRVCMDBP,54.239.35.197,2
BR-WSRVCMDBP,54.239.37.101,3
BR-WSRVCMDBP,54.239.37.252,6
BR-WSRVCMDBP,54.239.37.253,9
BR-WSRVCMDBP,54.239.39.101,7
BR-WSRVCMDBP,54.239.39.130,7
BR-WSRVCMDBP,54.239.39.140,1
BR-WSRVCMDBP,54.239.39.185,4
BR-WSRVCMDBP,54.239.39.228,4
BR-WSRVCMDBP,54.239.39.230,19
BR-WSRVCMDBP,54.239.39.232,24
BR-WSRVCMDBP,54.239.39.247,14
BR-WSRVCMDBP,54.239.39.250,17
BR-WSRVCMDBP,54.239.39.72,8
BR-WSRVCMDBP,54.239.54.221,1
BR-WSRVCMDBP,54.239.54.227,1
BR-WSRVCMDBP,54.239.54.236,2
BR-WSRVCMDBP,54.239.55.11,2
BR-WSRVCMDBP,54.239.55.146,14
BR-WSRVCMDBP,54.239.55.155,7
BR-WSRVCMDBP,54.239.55.167,4
BR-WSRVCMDBP,54.239.55.169,5
BR-WSRVCMDBP,54.239.55.183,19
BR-WSRVCMDBP,54.239.55.190,2
BR-WSRVCMDBP,54.239.55.191,23
BR-WSRVCMDBP,54.239.55.216,8
BR-WSRVCMDBP,54.239.55.220,9
BR-WSRVCMDBP,54.239.55.225,2
BR-WSRVCMDBP,54.239.55.232,2
BR-WSRVCMDBP,54.239.55.239,7
BR-WSRVCMDBP,54.239.55.76,9
BR-WSRVCMDBP,54.239.55.84,6
BR-WSRVCMDBP,54.239.96.111,1
BR-WSRVCMDBP,54.239.96.121,5
BR-WSRVCMDBP,54.239.96.125,20
BR-WSRVCMDBP,54.239.96.140,4
BR-WSRVCMDBP,54.239.96.156,5
BR-WSRVCMDBP,54.239.96.157,2
BR-WSRVCMDBP,54.239.96.159,9
BR-WSRVCMDBP,54.239.96.170,9
BR-WSRVCMDBP,54.239.96.171,1
BR-WSRVCMDBP,54.239.96.202,1
BR-WSRVCMDBP,54.239.96.231,5
BR-WSRVCMDBP,54.239.96.26,2
BR-WSRVCMDBP,54.240.195.241,3
BR-WSRVCMDBP,54.240.195.243,2
BR-WSRVCMDBP,54.240.206.100,17
BR-WSRVCMDBP,54.240.206.131,5
BR-WSRVCMDBP,54.240.206.143,2
BR-WSRVCMDBP,54.240.206.165,5
BR-WSRVCMDBP,54.240.206.187,1
BR-WSRVCMDBP,54.240.206.54,19
BR-WSRVCMDBP,54.240.206.55,4
BR-WSRVCMDBP,54.240.206.98,8
BR-WSRVCMDBP,54.240.225.73,18
BR-WSRVCMDBP,54.240.225.74,3
BR-WSRVCMDBP,54.240.225.81,1
BR-WSRVCMDBP,54.240.225.83,6
BR-WSRVCMDBP,54.240.225.86,21
BR-WSRVCMDBP,54.240.225.91,2
BR-WSRVCMDBP,54.240.226.245,6
BR-WSRVCMDBP,54.240.227.102,1
BR-WSRVCMDBP,54.240.227.175,3
BR-WSRVCMDBP,54.240.227.43,1
BR-WSRVCMDBP,54.240.249.135,5
BR-WSRVCMDBP,54.240.249.157,8
BR-WSRVCMDBP,54.240.249.196,9
BR-WSRVCMDBP,54.240.249.218,20
BR-WSRVCMDBP,54.240.249.252,3
BR-WSRVCMDBP,54.240.251.124,3
BR-WSRVCMDBP,54.240.251.134,3
BR-WSRVCMDBP,54.240.251.193,15
BR-WSRVCMDBP,54.240.251.216,8
BR-WSRVCMDBP,54.240.251.217,7
BR-WSRVCMDBP,54.240.251.226,2
BR-WSRVCMDBP,54.240.253.124,3
BR-WSRVCMDBP,54.240.253.127,5
BR-WSRVCMDBP,54.240.253.134,7
BR-WSRVCMDBP,54.240.253.46,3
BR-WSRVCMDBP,54.240.253.97,21
BR-WSRVCMDBP,54.240.255.234,2
BR-WSRVCMDBP,54.240.255.248,1
BR-WSRVCMDBP,54.241.180.137,7
BR-WSRVCMDBP,54.243.150.62,1
BR-WSRVCMDBP,54.245.205.194,1
BR-WSRVCMDBP,54.246.214.112,2
BR-WSRVCMDBP,54.247.143.64,2
BR-WSRVCMDBP,54.247.238.49,5
BR-WSRVCMDBP,54.248.110.81,1
BR-WSRVCMDBP,54.250.128.227,2
BR-WSRVCMDBP,54.251.156.252,7
BR-WSRVCMDBP,54.252.45.243,5
BR-WSRVCMDBP,54.252.60.223,2
BR-WSRVCMDBP,54.252.92.20,6
BR-WSRVCMDBP,54.253.146.139,1
BR-WSRVCMDBP,54.253.151.103,31
BR-WSRVCMDBP,54.254.149.105,6
BR-WSRVCMDBP,54.255.139.196,1
BR-WSRVCMDBP,54.255.6.175,47
BR-WSRVCMDBP,54.64.21.77,1
BR-WSRVCMDBP,54.66.2.246,4
BR-WSRVCMDBP,54.67.91.172,5
BR-WSRVCMDBP,54.70.243.192,2
BR-WSRVCMDBP,54.72.155.9,5
BR-WSRVCMDBP,54.72.54.13,2
BR-WSRVCMDBP,54.77.172.14,2
BR-WSRVCMDBP,54.77.216.152,4
BR-WSRVCMDBP,54.79.189.226,14
BR-WSRVCMDBP,54.79.205.139,4
BR-WSRVCMDBP,54.79.222.196,3
BR-WSRVCMDBP,54.79.224.165,2
BR-WSRVCMDBP,54.79.228.88,1
BR-WSRVCMDBP,54.79.4.23,46
BR-WSRVCMDBP,54.86.25.88,36
BR-WSRVCMDBP,54.87.23.75,1
BR-WSRVCMDBP,54.88.202.198,2
BR-WSRVCMDBP,54.89.26.226,2
BR-WSRVCMDBP,54.92.132.106,1
BR-WSRVCMDBP,54.92.187.214,2
BR-WSRVCMDBP,54.93.129.59,6
BR-WSRVCMDBP,54.93.142.129,2
BR-WSRVCMDBP,54.93.166.108,1
BR-WSRVCMDBP,54.94.178.194,3
BR-WSRVCMDBP,54.94.237.108,3
BR-WSRVCMDBP,54.94.248.210,1
BR-WSRVCMDBP,54.94.249.26,1
BR-WSRVCMDBP,54.94.37.64,4
BR-WSRVCMDBP,54.94.54.51,4
BR-WSRVCMDBP,57.180.209.28,8
BR-WSRVCMDBP,63.32.72.120,1
BR-WSRVCMDBP,63.32.72.131,2
BR-WSRVCMDBP,63.32.74.125,1
BR-WSRVCMDBP,63.32.74.223,1
BR-WSRVCMDBP,63.34.136.249,6
BR-WSRVCMDBP,63.34.60.177,1
BR-WSRVCMDBP,63.34.60.195,15
BR-WSRVCMDBP,63.34.60.47,2
BR-WSRVCMDBP,63.34.61.166,8
BR-WSRVCMDBP,63.34.61.49,1
BR-WSRVCMDBP,63.34.63.48,3
BR-WSRVCMDBP,64.233.186.95,645
BR-WSRVCMDBP,64.233.190.95,155
BR-WSRVCMDBP,65.0.154.93,1
BR-WSRVCMDBP,65.0.227.173,5
BR-WSRVCMDBP,65.1.79.119,1
BR-WSRVCMDBP,65.8.178.117,1
BR-WSRVCMDBP,65.8.178.61,3
BR-WSRVCMDBP,67.220.224.3,1
BR-WSRVCMDBP,67.220.224.91,2
BR-WSRVCMDBP,67.220.226.37,13
BR-WSRVCMDBP,67.220.226.66,15
BR-WSRVCMDBP,67.220.226.67,5
BR-WSRVCMDBP,67.220.226.86,8
BR-WSRVCMDBP,67.220.228.156,2
BR-WSRVCMDBP,67.220.228.252,1
BR-WSRVCMDBP,67.220.228.6,15
BR-WSRVCMDBP,67.220.243.234,1
BR-WSRVCMDBP,67.220.245.176,2
BR-WSRVCMDBP,67.220.245.91,2
BR-WSRVCMDBP,67.220.246.92,1
BR-WSRVCMDBP,67.220.246.94,2
BR-WSRVCMDBP,67.220.247.143,6
BR-WSRVCMDBP,67.220.247.34,1
BR-WSRVCMDBP,67.220.247.37,5
BR-WSRVCMDBP,72.21.206.37,7
BR-WSRVCMDBP,96.127.37.169,4
BR-WSRVCMDBP,99.77.58.57,3
BR-WSRVCMDBP,99.77.58.78,6
BR-WSRVCMDBP,99.77.58.83,14
BR-WSRVCMDBP,99.77.58.84,9
BR-WSRVCMDBP,99.77.58.88,15
BR-WSRVCMDBP,99.77.58.89,11
BR-WSRVCMDBP,99.77.60.112,9
BR-WSRVCMDBP,99.77.60.113,12
BR-WSRVCMDBP,99.77.60.114,13
BR-WSRVCMDBP,99.77.60.115,5
BR-WSRVCMDBP,99.77.60.116,6
BR-WSRVCMDBP,99.77.60.117,3
BR-WSRVCMDBP,99.77.62.120,12
BR-WSRVCMDBP,99.77.62.121,6
BR-WSRVCMDBP,99.77.62.122,1
BR-WSRVCMDBP,99.77.62.123,2
BR-WSRVCMDBP,99.77.62.124,8
BR-WSRVCMDBP,99.77.62.126,6
BR-WSRVCMDBP,99.77.62.97,7
BR-WSRVCMDBP,99.78.128.1,3
BR-WSRVCMDBP,99.78.128.100,140
BR-WSRVCMDBP,99.78.128.133,17
BR-WSRVCMDBP,99.78.128.144,16
BR-WSRVCMDBP,99.78.128.152,5
BR-WSRVCMDBP,99.78.128.28,11
BR-WSRVCMDBP,99.78.128.29,5
BR-WSRVCMDBP,99.78.128.30,8
BR-WSRVCMDBP,99.78.128.38,2
BR-WSRVCMDBP,99.78.128.41,15
BR-WSRVCMDBP,99.78.128.44,9
BR-WSRVCMDBP,99.78.128.57,5
BR-WSRVCMDBP,99.78.128.58,35
BR-WSRVCMDBP,99.78.128.64,10
BR-WSRVCMDBP,99.78.128.85,2
BR-WSRVCMDBP,99.78.128.88,10
BR-WSRVCMDBP,99.78.129.240,1
BR-WSRVCMDBP,99.78.129.39,12
BR-WSRVCMDBP,99.78.129.46,4
BR-WSRVCMDBP,99.78.129.50,4
BR-WSRVCMDBP,99.78.130.37,2
BR-WSRVCMDBP,99.78.132.122,14
BR-WSRVCMDBP,99.78.132.17,21
BR-WSRVCMDBP,99.78.132.18,1
BR-WSRVCMDBP,99.78.132.192,17
BR-WSRVCMDBP,99.78.132.2,6
BR-WSRVCMDBP,99.78.132.23,1
BR-WSRVCMDBP,99.78.132.30,4
BR-WSRVCMDBP,99.78.132.31,11
BR-WSRVCMDBP,99.78.132.32,13
BR-WSRVCMDBP,99.78.132.33,8
BR-WSRVCMDBP,99.78.132.37,9
BR-WSRVCMDBP,99.78.132.45,2
BR-WSRVCMDBP,99.78.132.56,41
BR-WSRVCMDBP,99.78.132.80,6
BR-WSRVCMDBP,99.78.132.94,124
BR-WSRVCMDBP,99.78.132.97,16
BR-WSRVCMDBP,99.78.133.125,1
BR-WSRVCMDBP,99.78.133.179,3
BR-WSRVCMDBP,99.78.136.0,3
