from,to,weight
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,14
BR-WBDSFTPP,Unscanned-Device,26
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,18
BR-WBDSFTPP,Unscanned-Device,26
BR-WBDSFTPP,Unscanned-Device,26
BR-WBDSFTPP,Unscanned-Device,28
BR-WBDSFTPP,Unscanned-Device,27
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,15
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,22
BR-WBDSFTPP,Unscanned-Device,20
BR-WBDSFTPP,Unscanned-Device,433
BR-WBDSFTPP,Unscanned-Device,446
BR-WBDSFTPP,Unscanned-Device,15
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,12
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,18
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,14
BR-WBDSFTPP,Unscanned-Device,16
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,9
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,17
BR-WBDSFTPP,Unscanned-Device,19
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,12
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,9
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,9
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,223
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,561
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,908
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,40
BR-WBDSFTPP,Unscanned-Device,26
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,223
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,208
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,167
BR-WBDSFTPP,Unscanned-Device,171
BR-WBDSFTPP,Unscanned-Device,167
BR-WBDSFTPP,Unscanned-Device,171
BR-WBDSFTPP,Unscanned-Device,179
BR-WBDSFTPP,Unscanned-Device,157
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,185
BR-WBDSFTPP,Unscanned-Device,170
BR-WBDSFTPP,Unscanned-Device,169
BR-WBDSFTPP,Unscanned-Device,177
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,9
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,37
BR-WBDSFTPP,Unscanned-Device,30
BR-WBDSFTPP,Unscanned-Device,27
BR-WBDSFTPP,Unscanned-Device,32
BR-WBDSFTPP,Unscanned-Device,31
BR-WBDSFTPP,Unscanned-Device,22
BR-WBDSFTPP,Unscanned-Device,29
BR-WBDSFTPP,Unscanned-Device,20
BR-WBDSFTPP,Unscanned-Device,33
BR-WBDSFTPP,Unscanned-Device,28
BR-WBDSFTPP,Unscanned-Device,67
BR-WBDSFTPP,Unscanned-Device,71
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,12
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,30
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,122
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,12
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,292
BR-WBDSFTPP,Unscanned-Device,318
BR-WBDSFTPP,Unscanned-Device,306
BR-WBDSFTPP,Unscanned-Device,336
BR-WBDSFTPP,Unscanned-Device,12
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,273
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,249
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,9
BR-WBDSFTPP,Unscanned-Device,11
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,10
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,6
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,5
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,8
BR-WBDSFTPP,Unscanned-Device,4
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,3
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,330
BR-WBDSFTPP,Unscanned-Device,13
BR-WBDSFTPP,Unscanned-Device,99
BR-WBDSFTPP,Unscanned-Device,89
BR-WBDSFTPP,Unscanned-Device,108
BR-WBDSFTPP,Unscanned-Device,104
BR-WBDSFTPP,Unscanned-Device,135
BR-WBDSFTPP,Unscanned-Device,159
BR-WBDSFTPP,Unscanned-Device,176
BR-WBDSFTPP,Unscanned-Device,7
BR-WBDSFTPP,Unscanned-Device,167
BR-WBDSFTPP,Unscanned-Device,101
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,2
BR-WBDSFTPP,Unscanned-Device,1
BR-WBDSFTPP,Unscanned-Device,205
BR-WBDSFTPP,Unscanned-Device,128
BR-WBDSFTPP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,217450
BR-WDBCETP,Unscanned-Device,57
BR-WDBCETP,Unscanned-Device,271
BR-WDBCETP,Unscanned-Device,6
BR-WDBCETP,Unscanned-Device,10
BR-WDBCETP,Unscanned-Device,7
BR-WDBCETP,Unscanned-Device,236
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,973
BR-WDBCETP,Unscanned-Device,6
BR-WDBCETP,Unscanned-Device,6
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,7
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,10
BR-WDBCETP,Unscanned-Device,837
BR-WDBCETP,Unscanned-Device,136
BR-WDBCETP,Unscanned-Device,1172
BR-WDBCETP,Unscanned-Device,1107
BR-WDBCETP,Unscanned-Device,2560
BR-WDBCETP,Unscanned-Device,2425
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,12
BR-WDBCETP,Unscanned-Device,20
BR-WDBCETP,Unscanned-Device,27
BR-WDBCETP,Unscanned-Device,183
BR-WDBCETP,Unscanned-Device,8
BR-WDBCETP,Unscanned-Device,8
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,7
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,28
BR-WDBCETP,Unscanned-Device,17
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,21091
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,29
BR-WDBCETP,Unscanned-Device,32
BR-WDBCETP,Unscanned-Device,458
BR-WDBCETP,Unscanned-Device,456
BR-WDBCETP,Unscanned-Device,21133
BR-WDBCETP,Unscanned-Device,7
BR-WDBCETP,Unscanned-Device,6
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,348
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,9
BR-WDBCETP,Unscanned-Device,3
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,110
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,7
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,5
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,2
BR-WDBCETP,Unscanned-Device,4
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,1
BR-WDBCETP,Unscanned-Device,44
BR-WDBQFINITY,Unscanned-Device,282778
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,28
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,253
BR-WDBQFINITY,Unscanned-Device,13
BR-WDBQFINITY,Unscanned-Device,231
BR-WDBQFINITY,Unscanned-Device,119
BR-WDBQFINITY,Unscanned-Device,404
BR-WDBQFINITY,Unscanned-Device,54
BR-WDBQFINITY,Unscanned-Device,426
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,12
BR-WDBQFINITY,Unscanned-Device,12
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,1003
BR-WDBQFINITY,Unscanned-Device,10
BR-WDBQFINITY,Unscanned-Device,6
BR-WDBQFINITY,Unscanned-Device,77
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,40
BR-WDBQFINITY,Unscanned-Device,8
BR-WDBQFINITY,Unscanned-Device,42
BR-WDBQFINITY,Unscanned-Device,64
BR-WDBQFINITY,Unscanned-Device,184
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,10
BR-WDBQFINITY,Unscanned-Device,10
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,15
BR-WDBQFINITY,Unscanned-Device,6
BR-WDBQFINITY,Unscanned-Device,4
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,4
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,15
BR-WDBQFINITY,Unscanned-Device,24
BR-WDBQFINITY,Unscanned-Device,9
BR-WDBQFINITY,Unscanned-Device,9
BR-WDBQFINITY,Unscanned-Device,5
BR-WDBQFINITY,Unscanned-Device,48
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,3
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,4
BR-WDBQFINITY,Unscanned-Device,4
BR-WDBQFINITY,Unscanned-Device,2
BR-WDBQFINITY,Unscanned-Device,20
BR-WDBQFINITY,Unscanned-Device,22
BR-WDBQFINITY,Unscanned-Device,172
BR-WDBQFINITY,Unscanned-Device,263
BR-WDBQFINITY,Unscanned-Device,301
BR-WDBQFINITY,Unscanned-Device,16
BR-WDBQFINITY,Unscanned-Device,15
BR-WDBQFINITY,Unscanned-Device,1
BR-WDBQFINITY,Unscanned-Device,11
BR-WDBQFINITY,Unscanned-Device,9
BR-WDBQFINITY,Unscanned-Device,2
