groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.190.152,443,13
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.109.191.152,443,22
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.248.160,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.248.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.248.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.249.160,443,6
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.249.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.249.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.249.96,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.250.160,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.250.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.250.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.250.96,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.251.160,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.251.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.251.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.251.96,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.252.160,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.252.224,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.252.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.253.160,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.253.224,443,1
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.253.32,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.253.96,443,2
Assessment,assessment-optimus,TCP,SRWLSPHCP04,10.203.21.120,dynamic,off,Unscanned Device,13.110.254.160,443,2
