groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,10050,timewait,Unscanned Device,192.168.10.13,4942,49203
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,33806,off,Unscanned Device,23.222.252.70,443,36
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,36598,timewait,Unscanned Device,64.39.104.113,443,29
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,37195,off,Unscanned Device,23.60.80.75,443,3
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,38667,probe,Unscanned Device,23.222.252.70,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,40578,keepalive,Unscanned Device,192.168.10.6,10051,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,41043,timewait,Unscanned Device,192.168.10.6,10051,3
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,43002,keepalive,Unscanned Device,34.205.5.8,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,43158,on,Unscanned Device,192.168.83.11,9080,7
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,43269,off,Unscanned Device,192.168.83.11,9080,1070
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,43567,on,Unscanned Device,192.168.83.10,9080,8
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,43741,off,Unscanned Device,192.168.83.10,9080,1041
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,44800,off,Unscanned Device,95.101.88.93,443,45
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,45322,timewait,Unscanned Device,192.168.83.11,9080,34
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,46343,on,Unscanned Device,34.205.5.9,443,2
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,46406,keepalive,Unscanned Device,34.205.5.9,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,47540,off,Unscanned Device,2.20.52.70,443,12
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,47704,keepalive,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,47704,on,Unscanned Device,34.205.5.31,443,1
Assessment,bripley-onprem-cl,TCP,BR-ADMIEXIHS01,192.168.81.10,47709,timewait,Unscanned Device,192.168.83.10,9080,42
