from,to,weight,tag
10.11.96.99,10.56.122.135,1,W05012PAPP0
10.193.249.11,10.56.122.135,685,W05012PAPP0
10.193.249.11,10.56.122.135,23,W05012PAPP0
10.193.249.11,10.56.122.135,502,W05012PAPP0
10.193.249.11,10.56.122.135,8,W05012PAPP0
10.56.113.209,10.56.122.135,11,W05012PAPP0
10.56.113.209,10.56.122.135,21,W05012PAPP0
10.56.113.209,10.56.122.135,14,W05012PAPP0
10.56.113.209,10.56.122.135,6,W05012PAPP0
10.56.113.215,10.56.122.135,2,W05012PAPP0
10.56.113.215,10.56.122.135,135,W05012PAPP0
10.56.113.215,10.56.122.135,3,W05012PAPP0
10.56.113.215,10.56.122.135,5,W05012PAPP0
10.56.113.93,10.56.122.135,3,W05012PAPP0
10.56.113.93,10.56.122.135,6,W05012PAPP0
10.56.122.122,10.56.122.135,2,W05012PAPP0
10.56.122.122,10.56.122.135,18,W05012PAPP0
10.56.122.122,10.56.122.135,1,W05012PAPP0
10.56.122.122,10.56.122.135,1,W05012PAPP0
10.56.122.122,10.56.122.135,2,W05012PAPP0
10.56.122.122,10.56.122.135,1,W05012PAPP0
10.56.122.122,10.56.122.135,1,W05012PAPP0
10.56.87.71,10.56.122.135,2,W05012PAPP0
10.56.87.71,10.56.122.135,1,W05012PAPP0
10.56.87.71,10.56.122.135,1,W05012PAPP0
10.56.87.71,10.56.122.135,1,W05012PAPP0
10.56.119.59,10.56.122.135,13,W05012PAPP0
10.56.119.59,10.56.122.135,22,W05012PAPP0
10.56.119.59,10.56.122.135,1,W05012PAPP0
10.56.119.59,10.56.122.135,135,W05012PAPP0
10.56.119.59,10.56.122.135,47,W05012PAPP0
10.56.119.60,10.56.122.135,16,W05012PAPP0
10.56.119.60,10.56.122.135,20,W05012PAPP0
10.56.119.60,10.56.122.135,1,W05012PAPP0
10.56.119.60,10.56.122.135,127,W05012PAPP0
10.56.119.60,10.56.122.135,67,W05012PAPP0
10.56.122.175,10.56.122.135,1,W05012PAPP0
10.56.122.175,10.56.122.135,10,W05012PAPP0
10.56.122.175,10.56.122.135,9,W05012PAPP0
10.56.122.175,10.56.122.135,1,W05012PAPP0
10.56.122.175,10.56.122.135,1,W05012PAPP0
10.56.122.175,10.56.122.135,42,W05012PAPP0
10.56.122.175,10.56.122.135,1,W05012PAPP0
10.56.122.70,10.56.122.135,1,W05012PAPP0
10.56.122.70,10.56.122.135,249,W05012PAPP0
10.56.122.70,10.56.122.135,1,W05012PAPP0
10.56.119.195,10.56.122.136,1,W05013PAPP0
10.11.96.99,10.56.122.136,1,W05013PAPP0
10.177.97.13,10.56.122.136,4,W05013PAPP0
10.186.0.7,10.56.122.136,4,W05013PAPP0
10.193.192.140,10.56.122.136,1,W05013PAPP0
10.193.192.140,10.56.122.136,1,W05013PAPP0
10.193.249.11,10.56.122.136,1508,W05013PAPP0
10.193.249.11,10.56.122.136,16,W05013PAPP0
10.193.249.11,10.56.122.136,1191,W05013PAPP0
10.193.249.11,10.56.122.136,8,W05013PAPP0
10.193.8.172,10.56.122.136,8,W05013PAPP0
10.193.9.57,10.56.122.136,4,W05013PAPP0
10.197.0.44,10.56.122.136,4,W05013PAPP0
10.27.154.32,10.56.122.136,2,W05013PAPP0
10.27.154.32,10.56.122.136,4,W05013PAPP0
10.56.113.209,10.56.122.136,2,W05013PAPP0
10.56.113.209,10.56.122.136,3,W05013PAPP0
10.56.113.209,10.56.122.136,2,W05013PAPP0
10.56.113.209,10.56.122.136,37,W05013PAPP0
10.56.113.209,10.56.122.136,77,W05013PAPP0
10.56.113.215,10.56.122.136,1,W05013PAPP0
10.56.113.215,10.56.122.136,1,W05013PAPP0
10.56.113.215,10.56.122.136,222,W05013PAPP0
10.56.113.215,10.56.122.136,3,W05013PAPP0
10.56.113.215,10.56.122.136,839,W05013PAPP0
10.56.113.215,10.56.122.136,1,W05013PAPP0
10.56.113.93,10.56.122.136,3,W05013PAPP0
10.56.113.94,10.56.122.136,286,W05013PAPP0
10.56.122.122,10.56.122.136,11,W05013PAPP0
10.56.122.122,10.56.122.136,4,W05013PAPP0
10.56.122.122,10.56.122.136,4,W05013PAPP0
10.56.122.122,10.56.122.136,1,W05013PAPP0
10.56.87.71,10.56.122.136,1,W05013PAPP0
10.56.87.71,10.56.122.136,1,W05013PAPP0
10.56.87.71,10.56.122.136,1,W05013PAPP0
10.56.87.71,10.56.122.136,3,W05013PAPP0
10.59.96.6,10.56.122.136,4,W05013PAPP0
10.82.1.1,10.56.122.136,1,W05013PAPP0
10.56.119.59,10.56.122.136,16,W05013PAPP0
10.56.119.59,10.56.122.136,22,W05013PAPP0
10.56.119.59,10.56.122.136,168,W05013PAPP0
10.56.119.59,10.56.122.136,240,W05013PAPP0
10.56.119.59,10.56.122.136,233,W05013PAPP0
10.56.119.59,10.56.122.136,33,W05013PAPP0
10.56.119.60,10.56.122.136,13,W05013PAPP0
10.56.119.60,10.56.122.136,26,W05013PAPP0
10.56.119.60,10.56.122.136,24,W05013PAPP0
10.56.119.60,10.56.122.136,54,W05013PAPP0
10.56.119.60,10.56.122.136,204,W05013PAPP0
10.56.119.60,10.56.122.136,35,W05013PAPP0
10.56.122.134,10.56.122.136,1,W05013PAPP0
10.56.122.134,10.56.122.136,1,W05013PAPP0
10.156.24.181,10.56.122.136,4,W05013PAPP0
10.56.122.175,10.56.122.136,1,W05013PAPP0
10.56.122.175,10.56.122.136,12,W05013PAPP0
10.56.122.175,10.56.122.136,7,W05013PAPP0
10.56.122.175,10.56.122.136,1,W05013PAPP0
10.56.122.175,10.56.122.136,53,W05013PAPP0
10.56.122.175,10.56.122.136,1,W05013PAPP0
10.56.122.70,10.56.122.136,71,W05013PAPP0
10.56.122.70,10.56.122.136,534,W05013PAPP0
10.56.119.59,10.156.24.181,23,W05015QAPP0
10.56.119.59,10.156.24.181,29,W05015QAPP0
10.56.119.59,10.156.24.181,1,W05015QAPP0
10.56.119.59,10.156.24.181,183,W05015QAPP0
10.56.119.59,10.156.24.181,30,W05015QAPP0
10.56.119.60,10.156.24.181,22,W05015QAPP0
10.56.119.60,10.156.24.181,24,W05015QAPP0
10.56.119.60,10.156.24.181,176,W05015QAPP0
10.56.119.60,10.156.24.181,20,W05015QAPP0
10.56.122.134,10.156.24.181,3,W05015QAPP0
10.56.122.136,10.156.24.181,23,W05015QAPP0
10.56.122.175,10.156.24.181,3,W05015QAPP0
10.56.122.175,10.156.24.181,15,W05015QAPP0
10.56.122.175,10.156.24.181,21,W05015QAPP0
10.56.122.175,10.156.24.181,1,W05015QAPP0
10.56.122.175,10.156.24.181,3,W05015QAPP0
10.56.122.175,10.156.24.181,6,W05015QAPP0
10.56.122.175,10.156.24.181,62,W05015QAPP0
10.56.122.175,10.156.24.181,8,W05015QAPP0
10.56.119.195,10.56.122.140,1,W05049PBKP0
10.11.96.11,10.56.122.140,4,W05049PBKP0
10.11.96.99,10.56.122.140,1,W05049PBKP0
10.12.96.13,10.56.122.140,3,W05049PBKP0
10.12.96.13,10.56.122.140,4,W05049PBKP0
10.12.96.47,10.56.122.140,1,W05049PBKP0
10.167.227.199,10.56.122.140,4,W05049PBKP0
10.167.243.200,10.56.122.140,4,W05049PBKP0
10.167.255.245,10.56.122.140,4,W05049PBKP0
10.177.103.166,10.56.122.140,4,W05049PBKP0
10.186.0.7,10.56.122.140,4,W05049PBKP0
10.186.0.8,10.56.122.140,4,W05049PBKP0
10.193.192.140,10.56.122.140,2,W05049PBKP0
10.193.192.140,10.56.122.140,2,W05049PBKP0
10.193.249.11,10.56.122.140,4,W05049PBKP0
10.193.249.11,10.56.122.140,218,W05049PBKP0
10.193.249.11,10.56.122.140,166,W05049PBKP0
10.193.249.11,10.56.122.140,6,W05049PBKP0
10.197.0.44,10.56.122.140,4,W05049PBKP0
10.27.153.108,10.56.122.140,3,W05049PBKP0
10.56.113.215,10.56.122.140,1,W05049PBKP0
10.56.113.215,10.56.122.140,112,W05049PBKP0
10.56.113.215,10.56.122.140,1,W05049PBKP0
10.56.122.122,10.56.122.140,4,W05049PBKP0
10.56.122.122,10.56.122.140,1,W05049PBKP0
10.56.122.122,10.56.122.140,2,W05049PBKP0
10.56.122.122,10.56.122.140,5,W05049PBKP0
10.56.87.71,10.56.122.140,3,W05049PBKP0
10.56.87.71,10.56.122.140,13,W05049PBKP0
10.56.87.71,10.56.122.140,3,W05049PBKP0
10.56.87.71,10.56.122.140,5,W05049PBKP0
10.59.96.6,10.56.122.140,4,W05049PBKP0
10.60.1.11,10.56.122.140,4,W05049PBKP0
10.82.1.1,10.56.122.140,1,W05049PBKP0
10.56.119.59,10.56.122.140,13,W05049PBKP0
10.56.119.59,10.56.122.140,21,W05049PBKP0
10.56.119.59,10.56.122.140,152,W05049PBKP0
10.56.119.59,10.56.122.140,176,W05049PBKP0
10.56.119.59,10.56.122.140,122,W05049PBKP0
10.56.119.59,10.56.122.140,32,W05049PBKP0
10.56.119.60,10.56.122.140,14,W05049PBKP0
10.56.119.60,10.56.122.140,15,W05049PBKP0
10.56.119.60,10.56.122.140,39,W05049PBKP0
10.56.119.60,10.56.122.140,41,W05049PBKP0
10.56.119.60,10.56.122.140,119,W05049PBKP0
10.56.119.60,10.56.122.140,23,W05049PBKP0
10.56.122.175,10.56.122.140,13,W05049PBKP0
10.56.122.175,10.56.122.140,9,W05049PBKP0
10.56.122.175,10.56.122.140,43,W05049PBKP0
10.56.119.134,10.56.122.140,1,W05049PBKP0
10.56.119.134,10.56.122.140,1,W05049PBKP0
10.56.119.134,10.56.122.140,230,W05049PBKP0
10.56.119.134,10.56.122.140,35,W05049PBKP0
10.56.122.70,10.56.122.140,2,W05049PBKP0
10.56.119.195,10.56.122.147,1,W05053PNOD1
10.56.119.195,10.56.122.144,4,W05053PNOD1
10.56.119.195,10.56.122.144,1,W05053PNOD1
10.56.119.195,10.56.122.144,1,W05053PNOD1
10.56.119.195,10.56.122.147,1,W05053PNOD1
10.56.119.195,10.56.122.147,1,W05053PNOD1
10.56.119.195,10.56.122.146,1,W05053PNOD1
10.56.119.195,10.56.122.144,1,W05053PNOD1
10.56.119.195,10.56.122.146,1,W05053PNOD1
10.56.119.195,10.56.122.143,1,W05053PNOD1
10.56.119.195,10.56.122.146,1,W05053PNOD1
10.56.119.195,10.56.122.147,2,W05053PNOD1
[fe80::d20b:c278:f0c6:163f%9],[fe80::105c:2607:11d1:42c%9],160,W05053PNOD1
10.11.96.99,10.56.122.144,1,W05053PNOD1
10.11.96.99,10.56.122.144,1,W05053PNOD1
10.167.243.200,10.56.122.144,4,W05053PNOD1
10.193.192.140,10.56.122.144,1,W05053PNOD1
10.193.192.140,10.56.122.144,4,W05053PNOD1
10.193.249.11,10.56.122.144,1717,W05053PNOD1
10.193.249.11,10.56.122.143,7,W05053PNOD1
10.193.249.11,10.56.122.143,3944,W05053PNOD1
10.193.249.11,10.56.122.144,41,W05053PNOD1
10.193.249.11,10.56.122.143,3061,W05053PNOD1
10.193.249.11,10.56.122.144,1308,W05053PNOD1
10.193.249.11,10.56.122.143,7,W05053PNOD1
10.193.249.11,10.56.122.144,33,W05053PNOD1
10.56.113.207,10.56.122.144,1,W05053PNOD1
10.56.113.207,10.56.122.144,3073,W05053PNOD1
10.56.113.207,10.56.122.144,1569,W05053PNOD1
10.56.113.208,10.56.122.144,3153,W05053PNOD1
10.56.113.208,10.56.122.144,1,W05053PNOD1
10.56.113.208,10.56.122.144,1485,W05053PNOD1
10.56.113.209,10.56.122.144,8,W05053PNOD1
10.56.113.209,10.56.122.144,13,W05053PNOD1
10.56.113.215,10.56.122.144,1,W05053PNOD1
10.56.113.215,10.56.122.144,3,W05053PNOD1
10.56.113.215,10.56.122.144,3,W05053PNOD1
10.56.113.215,10.56.122.144,6,W05053PNOD1
10.56.113.215,10.56.122.144,23,W05053PNOD1
10.56.113.215,10.56.122.144,1,W05053PNOD1
10.56.113.94,10.56.122.144,2,W05053PNOD1
10.56.122.122,10.56.122.144,4,W05053PNOD1
10.56.122.122,10.56.122.146,2,W05053PNOD1
10.56.122.122,10.56.122.144,1,W05053PNOD1
10.56.122.122,10.56.122.147,7,W05053PNOD1
10.56.122.122,10.56.122.146,8,W05053PNOD1
10.56.122.122,10.56.122.147,11,W05053PNOD1
10.56.122.122,10.56.122.143,2,W05053PNOD1
10.56.122.122,10.56.122.143,19,W05053PNOD1
10.56.122.122,10.56.122.144,10,W05053PNOD1
10.56.122.122,10.56.122.146,2,W05053PNOD1
10.56.122.122,10.56.122.143,3,W05053PNOD1
10.56.122.122,10.56.122.144,1,W05053PNOD1
10.56.122.122,10.56.122.144,1,W05053PNOD1
10.56.122.122,10.56.122.146,5,W05053PNOD1
10.56.122.122,10.56.122.146,4,W05053PNOD1
10.56.122.122,10.56.122.147,1,W05053PNOD1
10.56.122.122,10.56.122.143,10,W05053PNOD1
10.56.122.122,10.56.122.144,3,W05053PNOD1
10.56.122.122,10.56.122.146,3,W05053PNOD1
10.56.122.122,10.56.122.147,8,W05053PNOD1
10.56.122.122,10.56.122.144,2,W05053PNOD1
10.56.87.71,10.56.122.143,3,W05053PNOD1
10.56.87.71,10.56.122.144,5,W05053PNOD1
10.56.87.71,10.56.122.144,3,W05053PNOD1
10.56.87.71,10.56.122.147,2,W05053PNOD1
10.56.87.71,10.56.122.147,2,W05053PNOD1
10.56.87.71,10.56.122.143,4,W05053PNOD1
10.56.87.71,10.56.122.143,1,W05053PNOD1
10.56.87.71,10.56.122.144,2,W05053PNOD1
10.56.87.71,10.56.122.147,2,W05053PNOD1
10.56.87.71,10.56.122.143,1,W05053PNOD1
10.56.87.71,10.56.122.144,3,W05053PNOD1
10.56.87.71,10.56.122.147,3,W05053PNOD1
10.59.96.6,10.56.122.144,7,W05053PNOD1
10.60.1.15,10.56.122.144,4,W05053PNOD1
10.56.119.59,10.56.122.144,2,W05053PNOD1
10.56.119.59,10.56.122.144,4,W05053PNOD1
10.56.119.59,10.56.122.144,4,W05053PNOD1
10.56.119.59,10.56.122.144,56,W05053PNOD1
10.56.119.59,10.56.122.144,14,W05053PNOD1
10.56.119.59,10.56.122.144,31,W05053PNOD1
10.56.119.60,10.56.122.144,1,W05053PNOD1
10.56.119.60,10.56.122.144,4,W05053PNOD1
10.56.119.60,10.56.122.144,1,W05053PNOD1
10.56.119.60,10.56.122.144,9,W05053PNOD1
10.56.119.60,10.56.122.144,10,W05053PNOD1
10.56.119.60,10.56.122.144,32,W05053PNOD1
10.56.119.241,10.56.122.143,1,W05053PNOD1
10.56.119.242,10.56.122.143,1,W05053PNOD1
10.56.119.242,10.56.122.143,1,W05053PNOD1
10.56.119.242,10.56.122.143,1,W05053PNOD1
10.56.122.144,10.56.122.143,2325,W05053PNOD1
10.56.122.144,10.56.122.146,4,W05053PNOD1
10.56.122.144,10.56.122.147,4,W05053PNOD1
10.56.122.175,10.56.122.144,2,W05053PNOD1
10.56.122.175,10.56.122.146,2,W05053PNOD1
10.56.122.175,10.56.122.144,11,W05053PNOD1
10.56.122.175,10.56.122.144,13,W05053PNOD1
10.56.122.175,10.56.122.144,1,W05053PNOD1
10.56.122.175,10.56.122.146,4,W05053PNOD1
10.56.122.175,10.56.122.146,1,W05053PNOD1
10.56.122.175,10.56.122.147,4,W05053PNOD1
10.56.122.175,10.56.122.143,2,W05053PNOD1
10.56.122.175,10.56.122.144,48,W05053PNOD1
10.56.122.175,10.56.122.144,2,W05053PNOD1
10.56.122.175,10.56.122.146,2,W05053PNOD1
10.56.122.175,10.56.122.146,3,W05053PNOD1
10.56.122.175,10.56.122.147,2,W05053PNOD1
10.56.122.70,10.56.122.144,3,W05053PNOD1
10.56.122.70,10.56.122.144,375,W05053PNOD1
10.56.119.195,10.56.122.145,1,W05053PNOD2
10.11.96.99,10.56.122.145,1,W05053PNOD2
10.11.96.99,10.56.122.145,1,W05053PNOD2
10.11.96.99,10.56.122.145,1,W05053PNOD2
10.12.96.12,10.56.122.145,4,W05053PNOD2
10.177.103.166,10.56.122.145,5,W05053PNOD2
10.177.97.13,10.56.122.145,5,W05053PNOD2
10.193.192.140,10.56.122.145,1,W05053PNOD2
10.193.192.140,10.56.122.145,3,W05053PNOD2
10.193.249.11,10.56.122.145,475,W05053PNOD2
10.193.249.11,10.56.122.145,19,W05053PNOD2
10.193.249.11,10.56.122.145,281,W05053PNOD2
10.193.249.11,10.56.122.145,7,W05053PNOD2
10.193.9.57,10.56.122.145,1,W05053PNOD2
10.197.0.44,10.56.122.145,4,W05053PNOD2
10.226.23.181,10.56.122.145,4,W05053PNOD2
10.27.152.85,10.56.122.145,4,W05053PNOD2
10.49.0.14,10.56.122.145,1,W05053PNOD2
10.56.113.207,10.56.122.145,3581,W05053PNOD2
10.56.113.207,10.56.122.145,1,W05053PNOD2
10.56.113.207,10.56.122.145,1,W05053PNOD2
10.56.113.207,10.56.122.145,1751,W05053PNOD2
10.56.113.208,10.56.122.145,3566,W05053PNOD2
10.56.113.208,10.56.122.145,1,W05053PNOD2
10.56.113.208,10.56.122.145,1,W05053PNOD2
10.56.113.208,10.56.122.145,1767,W05053PNOD2
10.56.113.209,10.56.122.145,12,W05053PNOD2
10.56.113.209,10.56.122.145,13,W05053PNOD2
10.56.113.209,10.56.122.145,2,W05053PNOD2
10.56.113.215,10.56.122.145,1,W05053PNOD2
10.56.113.215,10.56.122.145,1,W05053PNOD2
10.56.113.215,10.56.122.145,4,W05053PNOD2
10.56.113.215,10.56.122.145,2,W05053PNOD2
10.56.113.215,10.56.122.145,2,W05053PNOD2
10.56.113.215,10.56.122.145,3,W05053PNOD2
10.56.113.93,10.56.122.145,1,W05053PNOD2
10.56.122.122,10.56.122.145,2,W05053PNOD2
10.56.122.122,10.56.122.145,9,W05053PNOD2
10.56.122.122,10.56.122.145,3,W05053PNOD2
10.56.122.122,10.56.122.145,12,W05053PNOD2
10.56.122.122,10.56.122.145,2,W05053PNOD2
10.56.87.71,10.56.122.145,2,W05053PNOD2
10.56.87.71,10.56.122.145,2,W05053PNOD2
10.56.87.71,10.56.122.145,2,W05053PNOD2
10.56.87.71,10.56.122.145,1,W05053PNOD2
10.58.96.154,10.56.122.145,4,W05053PNOD2
10.56.119.59,10.56.122.145,15,W05053PNOD2
10.56.119.59,10.56.122.145,25,W05053PNOD2
10.56.119.59,10.56.122.145,200,W05053PNOD2
10.56.119.59,10.56.122.145,76,W05053PNOD2
10.56.119.59,10.56.122.145,161,W05053PNOD2
10.56.119.59,10.56.122.145,60,W05053PNOD2
10.56.119.60,10.56.122.145,13,W05053PNOD2
10.56.119.60,10.56.122.145,14,W05053PNOD2
10.56.119.60,10.56.122.145,19,W05053PNOD2
10.56.119.60,10.56.122.145,29,W05053PNOD2
10.56.119.60,10.56.122.145,152,W05053PNOD2
10.56.119.60,10.56.122.145,40,W05053PNOD2
10.56.122.144,10.56.122.145,1,W05053PNOD2
10.56.122.144,10.56.122.145,1,W05053PNOD2
10.56.122.144,10.56.122.145,4,W05053PNOD2
10.56.122.175,10.56.122.145,1,W05053PNOD2
10.56.122.175,10.56.122.145,1,W05053PNOD2
10.56.122.175,10.56.122.145,12,W05053PNOD2
10.56.122.175,10.56.122.145,18,W05053PNOD2
10.56.122.175,10.56.122.145,1,W05053PNOD2
10.56.122.175,10.56.122.145,47,W05053PNOD2
10.56.122.175,10.56.122.145,2,W05053PNOD2
10.56.122.70,10.56.122.145,1,W05053PNOD2
10.56.119.195,10.56.122.153,2,W05054PNOD1
10.56.119.195,10.56.122.152,1,W05054PNOD1
10.56.119.195,10.56.122.149,2,W05054PNOD1
10.56.119.195,10.56.122.152,1,W05054PNOD1
10.56.119.195,10.56.122.149,1,W05054PNOD1
10.56.119.195,10.56.122.153,1,W05054PNOD1
10.56.119.195,10.56.122.150,1,W05054PNOD1
10.56.119.195,10.56.122.150,1,W05054PNOD1
10.56.119.195,10.56.122.152,1,W05054PNOD1
10.56.119.195,10.56.122.149,3,W05054PNOD1
10.56.119.195,10.56.122.150,2,W05054PNOD1
10.56.119.195,10.56.122.152,2,W05054PNOD1
10.56.119.195,10.56.122.153,1,W05054PNOD1
10.56.119.195,10.56.122.152,1,W05054PNOD1
[fe80::634:2eb3:5dd:7fff%4],[fe80::7740:14ab:1790:e15a%4],200,W05054PNOD1
10.11.96.99,10.56.122.150,1,W05054PNOD1
10.11.96.99,10.56.122.150,1,W05054PNOD1
10.11.96.99,10.56.122.150,1,W05054PNOD1
10.12.96.12,10.56.122.150,4,W05054PNOD1
10.156.15.129,10.56.122.153,63,W05054PNOD1
10.156.15.135,10.56.122.153,16,W05054PNOD1
10.156.15.200,10.56.122.153,5,W05054PNOD1
10.156.15.206,10.56.122.153,10,W05054PNOD1
10.156.15.50,10.56.122.153,4,W05054PNOD1
10.156.15.92,10.56.122.153,12,W05054PNOD1
10.156.15.94,10.56.122.153,2,W05054PNOD1
10.193.192.140,10.56.122.150,4,W05054PNOD1
10.193.192.140,10.56.122.150,1,W05054PNOD1
10.193.249.11,10.56.122.150,13,W05054PNOD1
10.193.249.11,10.56.122.152,5045,W05054PNOD1
10.193.249.11,10.56.122.150,2605,W05054PNOD1
10.193.249.11,10.56.122.152,13,W05054PNOD1
10.193.249.11,10.56.122.150,1655,W05054PNOD1
10.193.249.11,10.56.122.152,3754,W05054PNOD1
10.193.249.11,10.56.122.150,1,W05054PNOD1
10.193.249.11,10.56.122.152,9,W05054PNOD1
10.193.9.57,10.56.122.150,4,W05054PNOD1
10.226.8.51,10.56.122.150,4,W05054PNOD1
10.56.0.116,10.56.122.153,24,W05054PNOD1
10.56.0.18,10.56.122.153,5,W05054PNOD1
10.56.0.27,10.56.122.153,4,W05054PNOD1
10.56.0.30,10.56.122.153,1,W05054PNOD1
10.56.0.37,10.56.122.153,18,W05054PNOD1
10.56.0.58,10.56.122.153,97,W05054PNOD1
10.56.0.59,10.56.122.153,41,W05054PNOD1
10.56.0.64,10.56.122.153,2,W05054PNOD1
10.56.0.84,10.56.122.153,1,W05054PNOD1
10.56.113.215,10.56.122.150,1,W05054PNOD1
10.56.113.215,10.56.122.150,1,W05054PNOD1
10.56.113.215,10.56.122.150,2,W05054PNOD1
10.56.113.215,10.56.122.150,5,W05054PNOD1
10.56.113.93,10.56.122.150,5,W05054PNOD1
10.56.113.94,10.56.122.150,654,W05054PNOD1
10.56.122.122,10.56.122.153,1,W05054PNOD1
10.56.122.122,10.56.122.153,2,W05054PNOD1
10.56.122.122,10.56.122.149,15,W05054PNOD1
10.56.122.122,10.56.122.152,31,W05054PNOD1
10.56.122.122,10.56.122.152,3,W05054PNOD1
10.56.122.122,10.56.122.150,12,W05054PNOD1
10.56.122.122,10.56.122.149,6,W05054PNOD1
10.56.122.122,10.56.122.150,7,W05054PNOD1
10.56.122.122,10.56.122.153,1,W05054PNOD1
10.56.122.122,10.56.122.152,1,W05054PNOD1
10.56.122.122,10.56.122.152,1,W05054PNOD1
10.56.122.122,10.56.122.153,2,W05054PNOD1
10.56.122.122,10.56.122.149,5,W05054PNOD1
10.56.122.122,10.56.122.150,5,W05054PNOD1
10.56.122.122,10.56.122.153,4,W05054PNOD1
10.56.122.122,10.56.122.149,12,W05054PNOD1
10.56.122.122,10.56.122.150,8,W05054PNOD1
10.56.122.122,10.56.122.152,9,W05054PNOD1
10.56.122.122,10.56.122.153,2,W05054PNOD1
10.56.4.124,10.56.122.153,2,W05054PNOD1
10.56.4.124,10.56.122.153,2,W05054PNOD1
10.56.4.67,10.56.122.153,6,W05054PNOD1
10.56.8.129,10.56.122.153,17,W05054PNOD1
10.56.8.147,10.56.122.153,68,W05054PNOD1
10.56.8.181,10.56.122.153,71,W05054PNOD1
10.56.8.38,10.56.122.153,2,W05054PNOD1
10.56.8.52,10.56.122.153,26,W05054PNOD1
10.56.87.71,10.56.122.153,9,W05054PNOD1
10.56.87.71,10.56.122.150,18,W05054PNOD1
10.56.87.71,10.56.122.150,14,W05054PNOD1
10.56.87.71,10.56.122.153,3,W05054PNOD1
10.56.87.71,10.56.122.152,1,W05054PNOD1
10.56.87.71,10.56.122.152,1,W05054PNOD1
10.56.87.71,10.56.122.150,14,W05054PNOD1
10.56.87.71,10.56.122.152,1,W05054PNOD1
10.56.87.71,10.56.122.153,1,W05054PNOD1
10.56.87.71,10.56.122.150,23,W05054PNOD1
10.56.87.71,10.56.122.152,1,W05054PNOD1
10.56.87.71,10.56.122.153,4,W05054PNOD1
10.60.1.11,10.56.122.150,4,W05054PNOD1
10.56.119.59,10.56.122.150,25,W05054PNOD1
10.56.119.59,10.56.122.150,35,W05054PNOD1
10.56.119.59,10.56.122.153,1,W05054PNOD1
10.56.119.59,10.56.122.150,204,W05054PNOD1
10.56.119.59,10.56.122.150,324,W05054PNOD1
10.56.119.59,10.56.122.153,4,W05054PNOD1
10.56.119.59,10.56.122.150,196,W05054PNOD1
10.56.119.59,10.56.122.150,78,W05054PNOD1
10.56.119.59,10.56.122.153,1,W05054PNOD1
10.56.119.60,10.56.122.150,21,W05054PNOD1
10.56.119.60,10.56.122.150,35,W05054PNOD1
10.56.119.60,10.56.122.153,1,W05054PNOD1
10.56.119.60,10.56.122.153,2,W05054PNOD1
10.56.119.60,10.56.122.150,41,W05054PNOD1
10.56.119.60,10.56.122.150,77,W05054PNOD1
10.56.119.60,10.56.122.153,1,W05054PNOD1
10.56.119.60,10.56.122.150,200,W05054PNOD1
10.56.119.60,10.56.122.150,50,W05054PNOD1
10.56.119.60,10.56.122.153,3,W05054PNOD1
10.56.122.31,10.56.122.153,764,W05054PNOD1
10.56.122.31,10.56.122.153,16,W05054PNOD1
10.56.122.31,10.56.122.153,701,W05054PNOD1
10.56.122.127,10.56.122.153,1,W05054PNOD1
10.56.122.127,10.56.122.153,1,W05054PNOD1
10.56.122.134,10.56.122.153,87,W05054PNOD1
10.56.122.134,10.56.122.153,54,W05054PNOD1
10.56.122.134,10.56.122.153,1,W05054PNOD1
10.56.122.134,10.56.122.153,71,W05054PNOD1
10.56.122.144,10.56.122.153,129,W05054PNOD1
10.56.122.144,10.56.122.153,84,W05054PNOD1
10.56.122.144,10.56.122.153,262,W05054PNOD1
10.56.122.144,10.56.122.153,72,W05054PNOD1
10.56.122.144,10.56.122.153,320,W05054PNOD1
10.56.122.144,10.56.122.153,320,W05054PNOD1
10.56.122.144,10.56.122.153,320,W05054PNOD1
10.56.122.144,10.56.122.153,117,W05054PNOD1
10.56.122.144,10.56.122.153,3,W05054PNOD1
10.56.122.144,10.56.122.153,72,W05054PNOD1
10.56.122.144,10.56.122.153,87,W05054PNOD1
10.56.122.144,10.56.122.153,209,W05054PNOD1
10.56.122.144,10.56.122.153,314,W05054PNOD1
10.56.122.144,10.56.122.153,313,W05054PNOD1
10.56.122.144,10.56.122.153,7,W05054PNOD1
10.56.122.144,10.56.122.153,78,W05054PNOD1
10.56.122.144,10.56.122.153,84,W05054PNOD1
10.56.122.144,10.56.122.153,84,W05054PNOD1
10.56.122.144,10.56.122.153,117,W05054PNOD1
10.56.122.144,10.56.122.153,3991,W05054PNOD1
10.56.122.144,10.56.122.153,1,W05054PNOD1
10.56.122.144,10.56.122.153,1,W05054PNOD1
10.56.122.144,10.56.122.153,6572,W05054PNOD1
10.56.122.144,10.56.122.153,47,W05054PNOD1
10.56.122.144,10.56.122.153,109,W05054PNOD1
10.56.122.144,10.56.122.153,90,W05054PNOD1
10.56.122.144,10.56.122.153,271,W05054PNOD1
10.56.122.144,10.56.122.153,9,W05054PNOD1
10.56.122.145,10.56.122.153,291,W05054PNOD1
10.56.122.145,10.56.122.153,354,W05054PNOD1
10.56.122.145,10.56.122.153,7,W05054PNOD1
10.56.122.145,10.56.122.153,45,W05054PNOD1
10.56.122.150,10.56.122.153,6,W05054PNOD1
10.56.122.150,10.56.122.153,200,W05054PNOD1
