groupType,groupName,protocol,initiatingDeviceName,initiatingIpAddress,initiatingPort,serviceName,receivingDeviceName,receivingIpAddress,receivingPort,connectionCount
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,System Idle Process,W03097PAPP0,10.56.122.28,80,65
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,33918,nscp.exe,W03108QAPP0,10.156.24.129,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03108QAPP0,10.156.24.129,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,47240,nscp.exe,W03110QNOD1,10.156.24.130,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,42162,nscp.exe,W03125DAPP0,10.156.26.78,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,36252,nscp.exe,W03156PNOD1,10.56.122.35,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,35680,nscp.exe,W03156PNOD2,10.56.122.36,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03156PNOD2,10.56.122.36,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,off,W03156PNOD2,10.56.122.36,5666,2
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,on,W03156PNOD2,10.56.122.36,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,35034,System Idle Process,W03158PAPP0,10.56.122.34,8888,130
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,dstomcat.exe,W03158PAPP0,10.56.122.34,8888,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,System Idle Process,W03158PAPP0,10.56.122.34,80,112
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,43606,nscp.exe,W03191DNOD2,10.156.26.90,5666,3
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45498,off,W03191DNOD2,10.156.26.90,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45498,on,W03191DNOD2,10.156.26.90,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,dynamic,nscp.exe,W03191DNOD2,10.156.26.90,5666,1
Assessment,BTG_Produccion,TCP,L02633PAPP0,10.56.119.195,45368,on,W03328PSQL0,10.56.122.43,5666,1
